name;TCC;LCC
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceMapIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceStrength;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceValues;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceValuesIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap.SoftRef;1.0;1.0
org.apache.commons.collections4.map.AbstractReferenceMap.WeakRef;1.0;1.0
org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter;0.2857142857142857;0.35714285714285715
org.apache.commons.collections4.map.UnmodifiableMap;0.0;0.0
org.apache.commons.collections4.map.UnmodifiableOrderedMap;0.0;0.0
org.apache.commons.collections4.map.TransformedSortedMap;0.0;0.0
org.apache.commons.collections4.map.AbstractLinkedMap;0.2647058823529412;0.2647058823529412
org.apache.commons.collections4.map.AbstractLinkedMap.EntrySetIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractLinkedMap.KeySetIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractLinkedMap.LinkEntry;0.0;0.0
org.apache.commons.collections4.map.AbstractLinkedMap.LinkIterator;0.8571428571428571;1.0
org.apache.commons.collections4.map.AbstractLinkedMap.LinkMapIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractLinkedMap.ValuesIterator;0.0;0.0
org.apache.commons.collections4.map.ReferenceIdentityMap;0.0;0.0
org.apache.commons.collections4.map.FixedSizeSortedMap;0.0;0.0
org.apache.commons.collections4.map.UnmodifiableSortedMap;0.0;0.0
org.apache.commons.collections4.map.DefaultedMap;0.0;0.0
org.apache.commons.collections4.map.LazySortedMap;0.0;0.0
org.apache.commons.collections4.map.MultiValueMap;0.009523809523809525;0.009523809523809525
org.apache.commons.collections4.map.MultiValueMap.ReflectionFactory;1.0;1.0
org.apache.commons.collections4.map.MultiValueMap.Values;0.0;0.0
org.apache.commons.collections4.map.MultiValueMap.ValuesIterator;1.0;1.0
org.apache.commons.collections4.map.CompositeMap;0.7058823529411765;0.7720588235294118
org.apache.commons.collections4.map.CompositeMap.MapMutator;0.0;0.0
org.apache.commons.collections4.map.PassiveExpiringMap;0.05847953216374269;0.05847953216374269
org.apache.commons.collections4.map.PassiveExpiringMap.ConstantTimeToLiveExpirationPolicy;0.0;0.0
org.apache.commons.collections4.map.PassiveExpiringMap.ExpirationPolicy;0.0;0.0
org.apache.commons.collections4.map.PredicatedMap;0.21428571428571427;0.21428571428571427
org.apache.commons.collections4.map.AbstractIterableMap;0.0;0.0
org.apache.commons.collections4.map.StaticBucketMap;0.375;0.375
org.apache.commons.collections4.map.StaticBucketMap.BaseIterator;0.6666666666666666;1.0
org.apache.commons.collections4.map.StaticBucketMap.EntryIterator;0.0;0.0
org.apache.commons.collections4.map.StaticBucketMap.EntrySet;0.0;0.0
org.apache.commons.collections4.map.StaticBucketMap.KeyIterator;0.0;0.0
org.apache.commons.collections4.map.StaticBucketMap.KeySet;0.0;0.0
org.apache.commons.collections4.map.StaticBucketMap.Lock;0.0;0.0
org.apache.commons.collections4.map.StaticBucketMap.Node;0.8;1.0
org.apache.commons.collections4.map.StaticBucketMap.ValueIterator;0.0;0.0
org.apache.commons.collections4.map.StaticBucketMap.Values;0.0;0.0
org.apache.commons.collections4.map.CaseInsensitiveMap;0.0;0.0
org.apache.commons.collections4.map.LinkedMap;0.0;0.0
org.apache.commons.collections4.map.LinkedMap.LinkedMapList;0.26666666666666666;0.26666666666666666
org.apache.commons.collections4.map.FixedSizeMap;0.0;0.0
org.apache.commons.collections4.map.AbstractSortedMapDecorator;0.0;0.0
org.apache.commons.collections4.map.AbstractSortedMapDecorator.SortedMapIterator;0.0;0.0
org.apache.commons.collections4.map.ListOrderedMap;0.35968379446640314;0.35968379446640314
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView;0.2727272727272727;0.2727272727272727
org.apache.commons.collections4.map.ListOrderedMap.KeySetView;1.0;1.0
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedIterator;1.0;1.0
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapEntry;1.0;1.0
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator;0.8222222222222222;1.0
org.apache.commons.collections4.map.ListOrderedMap.ValuesView;1.0;1.0
org.apache.commons.collections4.map.HashedMap;0.0;0.0
org.apache.commons.collections4.map.PredicatedSortedMap;0.0;0.0
org.apache.commons.collections4.map.AbstractOrderedMapDecorator;0.0;0.0
org.apache.commons.collections4.map.ReferenceMap;0.0;0.0
org.apache.commons.collections4.map.AbstractHashedMap;0.16262626262626262;0.23333333333333334
org.apache.commons.collections4.map.AbstractHashedMap.EntrySet;1.0;1.0
org.apache.commons.collections4.map.AbstractHashedMap.EntrySetIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractHashedMap.HashEntry;0.06666666666666667;0.06666666666666667
org.apache.commons.collections4.map.AbstractHashedMap.HashIterator;0.7;1.0
org.apache.commons.collections4.map.AbstractHashedMap.HashMapIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractHashedMap.KeySet;1.0;1.0
org.apache.commons.collections4.map.AbstractHashedMap.KeySetIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractHashedMap.Values;1.0;1.0
org.apache.commons.collections4.map.AbstractHashedMap.ValuesIterator;0.0;0.0
org.apache.commons.collections4.map.LRUMap;0.17582417582417584;0.23076923076923078
org.apache.commons.collections4.map.LazyMap;0.16666666666666666;0.16666666666666666
org.apache.commons.collections4.map.TransformedMap;0.21818181818181817;0.2727272727272727
org.apache.commons.collections4.map.UnmodifiableEntrySet;0.0;0.0
org.apache.commons.collections4.map.UnmodifiableEntrySet.UnmodifiableEntry;0.0;0.0
org.apache.commons.collections4.map.UnmodifiableEntrySet.UnmodifiableEntrySetIterator;0.0;0.0
org.apache.commons.collections4.map.Flat3Map;0.7380952380952381;0.6476190476190476
org.apache.commons.collections4.map.Flat3Map.EntryIterator;1.0;1.0
org.apache.commons.collections4.map.Flat3Map.EntrySet;1.0;1.0
org.apache.commons.collections4.map.Flat3Map.EntrySetIterator;0.0;0.0
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry;1.0;1.0
org.apache.commons.collections4.map.Flat3Map.FlatMapIterator;0.9642857142857143;1.0
org.apache.commons.collections4.map.Flat3Map.KeySet;1.0;1.0
org.apache.commons.collections4.map.Flat3Map.KeySetIterator;0.0;0.0
org.apache.commons.collections4.map.Flat3Map.Values;1.0;1.0
org.apache.commons.collections4.map.Flat3Map.ValuesIterator;0.0;0.0
org.apache.commons.collections4.map.SingletonMap;0.07671957671957676;0.1190476190476191
org.apache.commons.collections4.map.SingletonMap.SingletonMapIterator;0.5333333333333333;0.8
org.apache.commons.collections4.map.SingletonMap.SingletonValues;0.1;0.1
org.apache.commons.collections4.map.MultiKeyMap;0.0;0.0
org.apache.commons.collections4.map.AbstractMapDecorator;0.0;0.0
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator;0.0;0.0
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator.EntrySet;1.0;1.0
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator.EntrySetIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator.MapEntry;0.0;0.0
org.apache.commons.collections4.BagUtils;0.0;0.0
org.apache.commons.collections4.BoundedMap;0.0;0.0
org.apache.commons.collections4.EnumerationUtils;0.0;0.0
org.apache.commons.collections4.FactoryUtils;0.0;0.0
org.apache.commons.collections4.SortedBidiMap;0.0;0.0
org.apache.commons.collections4.OrderedIterator;0.0;0.0
org.apache.commons.collections4.collection.TransformedCollection;0.3;0.3
org.apache.commons.collections4.collection.IndexedCollection;0.23333333333333334;0.3
org.apache.commons.collections4.collection.UnmodifiableBoundedCollection;0.0;0.0
org.apache.commons.collections4.collection.UnmodifiableCollection;0.0;0.0
org.apache.commons.collections4.collection.SynchronizedCollection;0.6862745098039216;0.6862745098039216
org.apache.commons.collections4.collection.CompositeCollection;0.6608187134502924;0.7953216374269005
org.apache.commons.collections4.collection.CompositeCollection.CollectionMutator;0.0;0.0
org.apache.commons.collections4.collection.PredicatedCollection;0.2;0.2
org.apache.commons.collections4.collection.PredicatedCollection.Builder;0.5714285714285714;0.75
org.apache.commons.collections4.collection.AbstractCollectionDecorator;0.008333333333333333;0.008333333333333333
org.apache.commons.collections4.properties.OrderedPropertiesFactory;0.0;0.0
